,0
19792,3
19793,0
19794,0
19795,1
19796,2
19797,1
19798,1
19799,2
19800,0
19801,0
19802,2
19803,1
19804,1
19805,2
19806,0
19807,1
19808,0
19809,4
19810,1
19811,3
19812,2
19813,0
19814,0
19815,1
19816,5
19817,0
19818,2
19819,1
19820,0
19821,1
19822,2
19823,0
19824,1
19825,1
19826,2
19827,1
19828,1
19829,0
19830,0
19831,0
19832,1
19833,1
19834,1
19835,1
19836,2
19837,4
19838,1
19839,0
19840,0
19841,2
19842,2
19843,2
19844,2
19845,2
19846,1
19847,3
19848,3
19849,1
19850,2
19851,0
19852,1
19853,3
19854,3
19855,2
19856,0
19857,1
19858,1
19859,2
19860,0
19861,1
19862,2
19863,2
19864,2
19865,2
19866,1
19867,1
19868,1
19869,2
19870,0
19871,1
19872,0
19873,1
19874,0
19875,1
19876,1
19877,1
19878,1
19879,1
19880,2
19881,3
19882,0
19883,1
19884,1
19885,1
19886,1
19887,1
19888,1
19889,1
19890,0
19891,1
19892,1
19893,2
19894,0
19895,3
19896,3
19897,0
19898,0
19899,3
19900,3
19901,1
19902,1
19903,0
19904,1
19905,2
19906,1
19907,0
19908,1
19909,1
19910,3
19911,1
19912,2
19913,0
19914,2
19915,2
19916,2
19917,1
19918,1
19919,0
19920,0
19921,0
19922,1
19923,3
19924,1
19925,1
19926,0
19927,3
19928,3
19929,1
19930,2
19931,1
19932,1
19933,0
19934,3
19935,5
19936,2
19937,0
19938,0
19939,0
19940,0
19941,4
19942,2
19943,0
19944,1
19945,2
19946,1
19947,2
19948,2
19949,2
19950,1
19951,1
19952,0
19953,0
19954,0
19955,1
19956,0
19957,2
19958,3
19959,2
19960,1
19961,1
19962,3
19963,0
19964,1
19965,0
19966,2
19967,1
19968,0
19969,1
19970,1
19971,2
19972,2
19973,3
19974,1
19975,0
19976,0
19977,2
19978,2
19979,2
19980,0
19981,1
19982,0
19983,0
19984,0
19985,2
19986,3
19987,2
19988,0
19989,1
19990,2
19991,2
19992,0
19993,1
19994,0
19995,1
19996,3
19997,0
19998,2
19999,2
20000,0
20001,3
20002,2
20003,0
20004,5
20005,0
20006,1
20007,1
20008,1
20009,2
20010,2
20011,0
20012,2
20013,3
20014,2
20015,1
20016,1
20017,2
20018,1
20019,1
20020,1
20021,1
20022,1
20023,2
20024,3
20025,1
20026,1
20027,3
20028,2
20029,3
20030,0
20031,1
20032,0
20033,2
20034,0
20035,1
20036,3
20037,3
20038,4
20039,3
20040,1
20041,2
20042,3
20043,1
20044,1
20045,0
20046,2
20047,2
20048,2
20049,1
20050,0
20051,0
20052,0
20053,2
20054,1
20055,0
20056,1
20057,4
20058,1
20059,2
20060,1
20061,1
20062,1
20063,0
20064,2
20065,0
20066,2
20067,0
20068,1
20069,1
20070,2
20071,0
20072,3
20073,1
20074,2
20075,4
20076,1
20077,0
20078,0
20079,2
20080,0
20081,0
20082,1
20083,0
20084,1
20085,2
20086,2
20087,2
20088,1
20089,1
20090,2
20091,2
20092,3
20093,1
20094,1
20095,1
20096,0
20097,1
20098,1
20099,1
20100,2
20101,2
20102,2
20103,3
20104,0
20105,0
20106,1
20107,2
20108,2
20109,1
20110,1
20111,0
20112,0
20113,3
20114,1
20115,3
20116,3
20117,1
20118,1
20119,2
20120,1
20121,0
20122,3
20123,1
20124,0
20125,0
20126,0
20127,1
20128,3
20129,3
20130,0
20131,2
20132,1
20133,2
20134,1
20135,1
20136,1
20137,0
20138,2
20139,1
20140,2
20141,2
20142,0
20143,1
20144,2
20145,3
20146,1
20147,0
20148,0
20149,3
20150,1
20151,3
20152,2
20153,1
20154,0
20155,1
20156,0
20157,0
20158,3
20159,3
20160,2
20161,0
20162,0
20163,3
20164,1
20165,1
20166,1
20167,1
20168,2
20169,2
20170,1
20171,1
20172,2
20173,0
20174,0
20175,0
20176,1
20177,3
20178,0
20179,1
20180,3
20181,2
20182,3
20183,1
20184,1
20185,0
20186,2
20187,2
20188,0
20189,1
20190,0
20191,2
20192,1
20193,1
20194,1
20195,0
20196,1
20197,2
20198,2
20199,1
20200,2
20201,1
20202,0
20203,2
20204,1
20205,2
20206,0
20207,3
20208,1
20209,4
20210,1
20211,2
20212,0
20213,2
20214,1
20215,1
20216,1
20217,4
20218,2
20219,1
20220,0
20221,0
20222,3
20223,2
20224,2
20225,1
20226,1
20227,2
20228,2
20229,2
20230,1
20231,0
20232,1
20233,0
20234,2
20235,1
20236,1
20237,0
20238,1
20239,2
20240,0
20241,1
20242,1
20243,1
20244,0
20245,4
20246,0
20247,1
20248,1
20249,0
20250,1
20251,2
20252,0
20253,1
20254,2
20255,3
20256,0
20257,0
20258,0
20259,2
20260,2
20261,0
20262,1
20263,1
20264,1
20265,1
20266,0
20267,0
20268,1
20269,1
20270,1
20271,1
20272,1
20273,2
20274,1
